,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
71141,Male,White,20 to 29,Modoc County,5,3,0,0,9,17,58,0
71142,Male,White,20 to 29,Mono County,14,8,13,0,9,44,160,0
71143,Male,White,20 to 29,Monterey County,68,71,69,6,47,261,768,0
71144,Male,White,20 to 29,Napa County,44,37,32,2,53,168,364,0
71145,Male,White,20 to 29,Nevada County,36,42,63,2,21,164,475,0
71146,Male,White,20 to 29,Orange County,460,645,919,24,345,2393,7399,0
71147,Male,White,20 to 29,Placer County,129,216,172,9,204,730,1267,0
71148,Male,White,20 to 29,Plumas County,16,10,22,1,12,61,150,0
71149,Male,White,20 to 29,Riverside County,420,487,478,30,351,1766,3317,0
71150,Male,White,20 to 29,Sacramento County,407,524,375,33,367,1706,3144,0
71151,Male,White,20 to 29,San Benito County,8,10,11,3,4,36,82,0
71152,Male,White,20 to 29,San Bernardino County,597,847,701,54,362,2561,3696,0
71153,Male,White,20 to 29,San Diego County,858,662,757,46,411,2734,8839,0
71154,Male,White,20 to 29,San Francisco County,377,225,721,5,369,1697,1716,0
71155,Male,White,20 to 29,San Joaquin County,222,226,167,13,199,827,1790,0
71156,Male,White,20 to 29,San Luis Obispo County,94,104,123,7,83,411,1958,0
71157,Male,White,20 to 29,San Mateo County,72,68,100,7,61,308,1033,0
71158,Male,White,20 to 29,Santa Barbara County,98,92,108,3,94,395,3214,0
71159,Male,White,20 to 29,Santa Clara County,186,207,276,13,144,826,2237,0
71160,Male,White,20 to 29,Santa Cruz County,73,92,127,5,72,369,1356,0
71161,Male,White,20 to 29,Shasta County,87,83,100,6,112,388,1433,0
71162,Male,White,20 to 29,Sierra County,1,3,0,3,3,10,25,0
71163,Male,White,20 to 29,Siskiyou County,34,32,35,3,30,134,274,0
71164,Male,White,20 to 29,Solano County,133,77,146,6,91,453,874,0
71165,Male,White,20 to 29,Sonoma County,154,132,238,4,125,653,2071,0
71166,Male,White,20 to 29,Stanislaus County,237,312,281,10,221,1061,1427,0
71167,Male,White,20 to 29,Sutter County,50,42,23,6,33,154,379,0
71168,Male,White,20 to 29,Tehama County,52,68,88,1,41,250,579,0
71169,Male,White,20 to 29,Trinity County,9,11,10,3,13,46,115,0
71170,Male,White,20 to 29,Tulare County,171,142,102,14,118,547,835,0
71171,Male,White,20 to 29,Tuolumne County,41,38,36,1,51,167,414,0
71172,Male,White,20 to 29,Ventura County,164,192,218,15,162,751,2072,0
71173,Male,White,20 to 29,Yolo County,48,62,58,7,68,243,617,0
71174,Male,White,20 to 29,Yuba County,53,73,27,3,39,195,505,0
71175,Male,White,30 to 39,Alameda County,107,163,206,4,94,574,1424,0
71176,Male,White,30 to 39,Alpine County,1,1,0,0,0,2,12,0
71177,Male,White,30 to 39,Amador County,12,5,10,0,27,54,96,0
71178,Male,White,30 to 39,Butte County,62,65,74,2,42,245,728,0
71179,Male,White,30 to 39,Calaveras County,19,9,13,1,7,49,85,0
71180,Male,White,30 to 39,Colusa County,2,2,6,0,8,18,56,0
71181,Male,White,30 to 39,Contra Costa County,138,217,186,14,122,677,1072,0
71182,Male,White,30 to 39,Del Norte County,24,9,10,1,7,51,135,0
71183,Male,White,30 to 39,El Dorado County,78,35,42,4,70,229,413,0
71184,Male,White,30 to 39,Fresno County,156,129,138,10,122,555,942,0
71185,Male,White,30 to 39,Glenn County,3,4,14,0,7,28,111,0
71186,Male,White,30 to 39,Humboldt County,76,67,114,8,70,335,1058,0
71187,Male,White,30 to 39,Imperial County,16,23,31,0,22,92,188,0
71188,Male,White,30 to 39,Inyo County,7,3,3,0,6,19,67,0
71189,Male,White,30 to 39,Kern County,246,262,262,7,181,958,1612,0
71190,Male,White,30 to 39,Kings County,8,13,15,3,29,68,184,0
71191,Male,White,30 to 39,Lake County,40,19,33,1,45,138,324,0
71192,Male,White,30 to 39,Lassen County,15,2,7,0,13,37,87,0
71193,Male,White,30 to 39,Los Angeles County,779,879,1138,38,591,3425,6545,0
71194,Male,White,30 to 39,Madera County,22,14,19,0,22,77,140,0
71195,Male,White,30 to 39,Marin County,28,21,42,0,20,111,338,0
71196,Male,White,30 to 39,Mariposa County,4,7,4,1,6,22,51,0
71197,Male,White,30 to 39,Mendocino County,45,25,76,4,42,192,400,0
71198,Male,White,30 to 39,Merced County,57,57,51,4,29,198,332,0
71199,Male,White,30 to 39,Modoc County,6,3,0,0,5,14,28,0
71200,Male,White,30 to 39,Mono County,7,0,3,0,3,13,70,0
71201,Male,White,30 to 39,Monterey County,53,32,43,2,38,168,462,0
71202,Male,White,30 to 39,Napa County,37,22,25,2,49,135,226,0
71203,Male,White,30 to 39,Nevada County,26,17,27,0,12,82,283,0
71204,Male,White,30 to 39,Orange County,297,327,527,17,184,1352,3218,0
71205,Male,White,30 to 39,Placer County,79,85,74,11,88,337,629,0
71206,Male,White,30 to 39,Plumas County,11,9,14,0,13,47,93,0
71207,Male,White,30 to 39,Riverside County,279,351,384,25,212,1251,1659,0
71208,Male,White,30 to 39,Sacramento County,265,312,262,42,285,1166,1837,0
71209,Male,White,30 to 39,San Benito County,7,2,9,0,6,24,34,0
71210,Male,White,30 to 39,San Bernardino County,412,486,457,28,285,1668,2153,0
71211,Male,White,30 to 39,San Diego County,532,451,555,31,268,1837,4394,0
71212,Male,White,30 to 39,San Francisco County,298,270,547,5,287,1407,1169,0
71213,Male,White,30 to 39,San Joaquin County,162,142,124,5,147,580,993,0
71214,Male,White,30 to 39,San Luis Obispo County,61,53,47,13,37,211,843,0
71215,Male,White,30 to 39,San Mateo County,56,53,65,0,49,223,582,0
71216,Male,White,30 to 39,Santa Barbara County,60,39,48,1,37,185,1481,0
71217,Male,White,30 to 39,Santa Clara County,132,144,218,16,99,609,1166,0
71218,Male,White,30 to 39,Santa Cruz County,51,57,92,2,41,243,939,0
71219,Male,White,30 to 39,Shasta County,56,53,69,6,64,248,863,0
71220,Male,White,30 to 39,Sierra County,3,4,0,0,0,7,16,0
71221,Male,White,30 to 39,Siskiyou County,29,9,17,0,21,76,162,0
71222,Male,White,30 to 39,Solano County,65,77,95,5,52,294,473,0
71223,Male,White,30 to 39,Sonoma County,137,104,188,7,65,501,1222,0
71224,Male,White,30 to 39,Stanislaus County,157,168,161,10,165,661,762,0
71225,Male,White,30 to 39,Sutter County,31,20,24,1,16,92,174,0
71226,Male,White,30 to 39,Tehama County,24,17,53,1,23,118,321,0
71227,Male,White,30 to 39,Trinity County,5,8,13,2,10,38,65,0
71228,Male,White,30 to 39,Tulare County,89,102,65,6,62,324,590,0
71229,Male,White,30 to 39,Tuolumne County,17,14,23,5,29,88,207,0
71230,Male,White,30 to 39,Ventura County,111,106,142,6,95,460,1111,0
71231,Male,White,30 to 39,Yolo County,33,33,48,4,43,161,327,0
71232,Male,White,30 to 39,Yuba County,33,37,28,8,21,127,289,0
71233,Male,White,40 to 69,Alameda County,216,221,374,21,141,973,3039,0
71234,Male,White,40 to 69,Alpine County,2,0,1,1,1,5,16,0
71235,Male,White,40 to 69,Amador County,28,9,16,1,34,88,179,0
71236,Male,White,40 to 69,Butte County,103,69,101,9,64,346,1484,0
71237,Male,White,40 to 69,Calaveras County,53,12,28,2,11,106,209,0
71238,Male,White,40 to 69,Colusa County,5,4,2,0,18,29,116,0
71239,Male,White,40 to 69,Contra Costa County,247,239,321,28,212,1047,2379,0
71240,Male,White,40 to 69,Del Norte County,26,16,15,5,19,81,348,0
71241,Male,White,40 to 69,El Dorado County,140,40,56,9,145,390,992,0
71242,Male,White,40 to 69,Fresno County,213,104,235,20,145,717,1718,0
71243,Male,White,40 to 69,Glenn County,17,10,21,5,16,69,218,0
71244,Male,White,40 to 69,Humboldt County,95,68,147,13,79,402,1552,0
71245,Male,White,40 to 69,Imperial County,38,21,56,3,28,146,417,0
71246,Male,White,40 to 69,Inyo County,18,5,6,2,5,36,163,0
71247,Male,White,40 to 69,Kern County,312,257,370,33,213,1185,2860,0
71248,Male,White,40 to 69,Kings County,21,12,11,2,23,69,263,0
71249,Male,White,40 to 69,Lake County,66,23,44,7,52,192,695,0
71250,Male,White,40 to 69,Lassen County,20,7,8,2,7,44,177,0
71251,Male,White,40 to 69,Los Angeles County,1537,1287,1771,134,979,5708,15239,0
71252,Male,White,40 to 69,Madera County,40,17,27,2,41,127,251,0
71253,Male,White,40 to 69,Marin County,84,57,65,3,32,241,1147,0
71254,Male,White,40 to 69,Mariposa County,17,3,4,1,11,36,121,0
71255,Male,White,40 to 69,Mendocino County,57,37,82,3,50,229,735,0
71256,Male,White,40 to 69,Merced County,72,44,81,6,51,254,574,0
71257,Male,White,40 to 69,Modoc County,15,5,2,1,15,38,55,0
71258,Male,White,40 to 69,Mono County,6,4,7,1,1,19,60,0
71259,Male,White,40 to 69,Monterey County,74,47,51,8,46,226,992,0
71260,Male,White,40 to 69,Napa County,52,35,57,5,60,209,516,0
71261,Male,White,40 to 69,Nevada County,44,30,47,2,18,141,466,0
71262,Male,White,40 to 69,Orange County,563,416,833,61,311,2184,6714,0
71263,Male,White,40 to 69,Placer County,143,87,122,4,130,486,1219,0
71264,Male,White,40 to 69,Plumas County,26,0,23,0,16,65,196,0
71265,Male,White,40 to 69,Riverside County,489,368,669,58,383,1967,3840,0
71266,Male,White,40 to 69,Sacramento County,385,350,496,82,344,1657,3370,0
71267,Male,White,40 to 69,San Benito County,16,4,4,2,9,35,71,0
71268,Male,White,40 to 69,San Bernardino County,610,557,835,92,325,2419,4237,0
71269,Male,White,40 to 69,San Diego County,898,612,893,103,405,2911,9945,0
71270,Male,White,40 to 69,San Francisco County,388,406,638,5,373,1810,1880,0
71271,Male,White,40 to 69,San Joaquin County,239,189,189,29,192,838,2198,0
71272,Male,White,40 to 69,San Luis Obispo County,120,53,54,23,56,306,1508,0
71273,Male,White,40 to 69,San Mateo County,109,84,158,10,87,448,1487,0
71274,Male,White,40 to 69,Santa Barbara County,132,80,73,4,68,357,4407,0
71275,Male,White,40 to 69,Santa Clara County,306,233,328,44,180,1091,2868,0
71276,Male,White,40 to 69,Santa Cruz County,104,65,111,4,44,328,1709,0
71277,Male,White,40 to 69,Shasta County,62,46,52,10,83,253,1712,0
71278,Male,White,40 to 69,Sierra County,6,0,3,0,4,13,40,0
71279,Male,White,40 to 69,Siskiyou County,30,10,30,3,41,114,401,0
71280,Male,White,40 to 69,Solano County,115,66,139,15,82,417,941,0
71281,Male,White,40 to 69,Sonoma County,214,122,298,13,113,760,3181,0
71282,Male,White,40 to 69,Stanislaus County,212,181,276,19,206,894,1598,0
71283,Male,White,40 to 69,Sutter County,51,23,26,6,16,122,324,0
71284,Male,White,40 to 69,Tehama County,42,21,67,4,31,165,557,0
71285,Male,White,40 to 69,Trinity County,19,7,11,2,9,48,131,0
71286,Male,White,40 to 69,Tulare County,118,79,115,16,82,410,880,0
71287,Male,White,40 to 69,Tuolumne County,38,33,53,3,62,189,473,0
71288,Male,White,40 to 69,Ventura County,203,142,194,19,151,709,2270,0
71289,Male,White,40 to 69,Yolo County,70,48,107,4,75,304,676,0
71290,Male,White,40 to 69,Yuba County,83,27,42,9,42,203,583,0
71291,Male,White,70 and over,Alameda County,6,0,0,0,0,6,38,0
71292,Male,White,70 and over,Alpine County,0,0,0,0,0,0,1,0
71293,Male,White,70 and over,Amador County,1,0,0,0,0,1,6,0
71294,Male,White,70 and over,Butte County,0,3,0,1,0,4,26,0
71295,Male,White,70 and over,Calaveras County,2,0,0,0,0,2,10,0
71296,Male,White,70 and over,Colusa County,0,0,0,1,0,1,4,0
71297,Male,White,70 and over,Contra Costa County,3,1,1,0,1,6,30,0
71298,Male,White,70 and over,Del Norte County,0,0,0,0,1,1,5,0
71299,Male,White,70 and over,El Dorado County,0,0,0,1,1,2,26,0
71300,Male,White,70 and over,Fresno County,2,1,0,0,1,4,35,0
71301,Male,White,70 and over,Glenn County,1,1,0,0,0,2,6,0
71302,Male,White,70 and over,Humboldt County,1,1,0,0,0,2,17,0
71303,Male,White,70 and over,Imperial County,2,0,0,1,2,5,16,0
71304,Male,White,70 and over,Inyo County,0,1,0,0,0,1,7,0
71305,Male,White,70 and over,Kern County,4,0,2,3,2,11,36,0
71306,Male,White,70 and over,Kings County,0,0,0,0,1,1,3,0
71307,Male,White,70 and over,Lake County,1,1,0,2,0,4,15,0
71308,Male,White,70 and over,Lassen County,2,0,0,0,0,2,6,0
71309,Male,White,70 and over,Los Angeles County,35,8,7,12,16,78,263,0
71310,Male,White,70 and over,Madera County,2,0,0,0,0,2,6,0
71311,Male,White,70 and over,Marin County,4,0,0,1,0,5,19,0
71312,Male,White,70 and over,Mariposa County,3,0,0,1,0,4,3,0
71313,Male,White,70 and over,Mendocino County,0,0,0,0,0,0,8,0
71314,Male,White,70 and over,Merced County,1,1,0,0,0,2,9,0
71315,Male,White,70 and over,Modoc County,0,0,0,0,0,0,0,0
71316,Male,White,70 and over,Mono County,0,0,0,0,0,0,0,0
71317,Male,White,70 and over,Monterey County,1,0,0,1,0,2,20,0
71318,Male,White,70 and over,Napa County,1,0,0,0,0,1,11,0
71319,Male,White,70 and over,Nevada County,1,0,0,0,1,2,16,0
71320,Male,White,70 and over,Orange County,19,3,0,6,4,32,117,0
71321,Male,White,70 and over,Placer County,3,1,0,0,2,6,34,0
71322,Male,White,70 and over,Plumas County,0,0,0,0,0,0,8,0
71323,Male,White,70 and over,Riverside County,12,3,3,6,5,29,116,0
71324,Male,White,70 and over,Sacramento County,5,1,0,4,2,12,40,0
71325,Male,White,70 and over,San Benito County,0,0,0,0,0,0,0,0
71326,Male,White,70 and over,San Bernardino County,9,1,3,6,4,23,76,0
71327,Male,White,70 and over,San Diego County,15,5,6,3,4,33,149,0
71328,Male,White,70 and over,San Francisco County,4,1,1,0,2,8,19,0
71329,Male,White,70 and over,San Joaquin County,3,1,1,0,2,7,27,0
71330,Male,White,70 and over,San Luis Obispo County,2,2,1,0,1,6,27,0
71331,Male,White,70 and over,San Mateo County,3,1,0,0,5,9,27,0
71332,Male,White,70 and over,Santa Barbara County,3,0,0,0,1,4,46,0
71333,Male,White,70 and over,Santa Clara County,8,3,1,2,4,18,43,0
71334,Male,White,70 and over,Santa Cruz County,3,0,0,0,1,4,17,0
71335,Male,White,70 and over,Shasta County,1,0,0,0,1,2,16,0
71336,Male,White,70 and over,Siskiyou County,1,0,1,0,0,2,9,0
71337,Male,White,70 and over,Solano County,0,0,0,0,0,0,16,0
71338,Male,White,70 and over,Sonoma County,4,2,1,1,0,8,55,0
71339,Male,White,70 and over,Stanislaus County,0,0,2,2,0,4,25,0
71340,Male,White,70 and over,Sutter County,1,0,0,0,1,2,2,0
71341,Male,White,70 and over,Tehama County,2,0,0,0,0,2,15,0
71342,Male,White,70 and over,Trinity County,0,0,0,0,0,0,4,0
71343,Male,White,70 and over,Tulare County,1,0,0,2,1,4,15,0
71344,Male,White,70 and over,Tuolumne County,0,1,0,0,1,2,13,0
71345,Male,White,70 and over,Ventura County,0,0,1,0,1,2,47,0
71346,Male,White,70 and over,Yolo County,1,0,0,0,1,2,8,0
71347,Male,White,70 and over,Yuba County,1,0,0,0,1,2,9,0
71348,Female,Black,Under 18,Alameda County,91,68,14,3,11,187,411,133
71349,Female,Black,Under 18,Amador County,1,1,0,0,0,2,0,0
71350,Female,Black,Under 18,Butte County,1,1,0,0,0,2,15,0
71351,Female,Black,Under 18,Calaveras County,0,0,0,1,0,1,0,0
71352,Female,Black,Under 18,Colusa County,0,0,0,0,0,0,1,0
71353,Female,Black,Under 18,Contra Costa County,38,46,2,0,11,97,266,5
71354,Female,Black,Under 18,Del Norte County,0,0,0,0,0,0,1,0
71355,Female,Black,Under 18,El Dorado County,0,0,0,0,0,0,0,1
71356,Female,Black,Under 18,Fresno County,19,27,3,0,6,55,357,5
71357,Female,Black,Under 18,Glenn County,1,0,0,0,0,1,2,0
71358,Female,Black,Under 18,Humboldt County,0,0,0,0,0,0,5,2
71359,Female,Black,Under 18,Imperial County,1,1,0,0,0,2,3,0
71360,Female,Black,Under 18,Kern County,18,27,0,0,12,57,139,8
71361,Female,Black,Under 18,Kings County,0,4,0,0,0,4,19,14
71362,Female,Black,Under 18,Lake County,1,2,1,0,0,4,3,0
71363,Female,Black,Under 18,Lassen County,0,0,0,0,1,1,3,3
71364,Female,Black,Under 18,Los Angeles County,340,331,22,5,68,766,1381,366
71365,Female,Black,Under 18,Madera County,2,2,0,0,0,4,7,0
71366,Female,Black,Under 18,Marin County,4,3,0,1,2,10,43,6
71367,Female,Black,Under 18,Mariposa County,0,0,0,0,0,0,1,0
71368,Female,Black,Under 18,Mendocino County,1,0,0,0,0,1,2,0
71369,Female,Black,Under 18,Merced County,10,11,0,0,3,24,77,44
71370,Female,Black,Under 18,Monterey County,4,3,0,0,2,9,47,6
71371,Female,Black,Under 18,Napa County,3,3,0,0,0,6,10,0
71372,Female,Black,Under 18,Nevada County,0,0,0,0,1,1,6,1
71373,Female,Black,Under 18,Orange County,14,23,0,2,1,40,74,22
71374,Female,Black,Under 18,Placer County,0,6,0,0,1,7,11,0
71375,Female,Black,Under 18,Plumas County,0,0,0,0,0,0,2,0
71376,Female,Black,Under 18,Riverside County,36,69,0,0,7,112,316,104
71377,Female,Black,Under 18,Sacramento County,61,70,6,1,18,156,444,45
71378,Female,Black,Under 18,San Benito County,0,0,0,0,0,0,1,0
71379,Female,Black,Under 18,San Bernardino County,55,80,5,4,20,164,760,28
71380,Female,Black,Under 18,San Diego County,68,96,2,3,30,199,374,195
71381,Female,Black,Under 18,San Francisco County,65,41,46,1,37,190,181,2
71382,Female,Black,Under 18,San Joaquin County,42,27,3,2,14,88,299,3
71383,Female,Black,Under 18,San Luis Obispo County,0,1,0,0,0,1,3,1
71384,Female,Black,Under 18,San Mateo County,9,12,0,1,2,24,76,15
71385,Female,Black,Under 18,Santa Barbara County,0,6,0,0,0,6,17,7
71386,Female,Black,Under 18,Santa Clara County,7,26,4,2,5,44,221,17
71387,Female,Black,Under 18,Santa Cruz County,0,3,0,0,0,3,14,0
71388,Female,Black,Under 18,Shasta County,0,4,0,0,1,5,17,17
71389,Female,Black,Under 18,Siskiyou County,1,1,0,0,1,3,2,0
71390,Female,Black,Under 18,Solano County,29,27,5,2,6,69,230,5
71391,Female,Black,Under 18,Sonoma County,1,5,0,0,1,7,33,0
71392,Female,Black,Under 18,Stanislaus County,6,13,0,0,1,20,62,6
71393,Female,Black,Under 18,Sutter County,0,1,0,0,1,2,8,4
71394,Female,Black,Under 18,Tulare County,3,9,0,0,5,17,47,2
71395,Female,Black,Under 18,Tuolumne County,0,0,0,0,0,0,1,2
71396,Female,Black,Under 18,Ventura County,0,4,0,0,1,5,25,15
71397,Female,Black,Under 18,Yolo County,2,2,1,0,0,5,15,1
71398,Female,Black,Under 18,Yuba County,1,0,0,0,0,1,4,1
71399,Female,Black,18 to 19,Alameda County,33,77,14,1,16,141,350,0
71400,Female,Black,18 to 19,Butte County,1,1,0,0,0,2,14,0
71401,Female,Black,18 to 19,Calaveras County,0,0,0,0,0,0,1,0
71402,Female,Black,18 to 19,Colusa County,0,0,0,0,0,0,0,0
71403,Female,Black,18 to 19,Contra Costa County,22,39,2,0,3,66,101,0
71404,Female,Black,18 to 19,Del Norte County,1,0,0,0,0,1,0,0
71405,Female,Black,18 to 19,El Dorado County,0,0,0,0,2,2,1,0
71406,Female,Black,18 to 19,Fresno County,11,10,3,0,6,30,148,0
71407,Female,Black,18 to 19,Glenn County,0,0,0,0,0,0,0,0
71408,Female,Black,18 to 19,Humboldt County,1,0,0,0,0,1,4,0
71409,Female,Black,18 to 19,Imperial County,1,2,0,0,0,3,1,0
71410,Female,Black,18 to 19,Kern County,19,21,2,0,12,54,74,0
71411,Female,Black,18 to 19,Kings County,1,0,0,0,0,1,1,0
71412,Female,Black,18 to 19,Lake County,1,0,0,0,0,1,2,0
71413,Female,Black,18 to 19,Lassen County,0,0,0,0,0,0,1,0
71414,Female,Black,18 to 19,Los Angeles County,203,323,62,0,66,654,1363,0
71415,Female,Black,18 to 19,Madera County,1,0,0,0,0,1,0,0
71416,Female,Black,18 to 19,Marin County,2,4,0,0,0,6,9,0
71417,Female,Black,18 to 19,Mariposa County,0,1,1,0,0,2,0,0
71418,Female,Black,18 to 19,Mendocino County,0,0,1,0,1,2,3,0
71419,Female,Black,18 to 19,Merced County,2,5,0,0,1,8,17,0
71420,Female,Black,18 to 19,Monterey County,4,1,1,0,0,6,22,0
71421,Female,Black,18 to 19,Napa County,1,2,0,0,0,3,11,0
71422,Female,Black,18 to 19,Orange County,4,21,5,0,2,32,152,0
71423,Female,Black,18 to 19,Placer County,0,6,0,0,1,7,3,0
71424,Female,Black,18 to 19,Riverside County,9,50,5,0,17,81,141,0
71425,Female,Black,18 to 19,Sacramento County,33,66,14,0,16,129,243,0
71426,Female,Black,18 to 19,San Bernardino County,29,65,16,2,9,121,217,0
71427,Female,Black,18 to 19,San Diego County,35,26,9,1,15,86,275,0
71428,Female,Black,18 to 19,San Francisco County,24,21,59,0,15,119,135,0
71429,Female,Black,18 to 19,San Joaquin County,13,21,5,0,5,44,104,0
71430,Female,Black,18 to 19,San Luis Obispo County,1,0,0,0,0,1,11,0
71431,Female,Black,18 to 19,San Mateo County,2,13,4,0,1,20,34,0
71432,Female,Black,18 to 19,Santa Barbara County,2,4,0,0,2,8,23,0
71433,Female,Black,18 to 19,Santa Clara County,13,20,3,1,5,42,140,0
71434,Female,Black,18 to 19,Santa Cruz County,0,3,0,0,0,3,11,0
71435,Female,Black,18 to 19,Shasta County,0,1,0,0,0,1,4,0
71436,Female,Black,18 to 19,Siskiyou County,1,0,0,0,0,1,0,0
71437,Female,Black,18 to 19,Solano County,10,16,5,0,6,37,44,0
71438,Female,Black,18 to 19,Sonoma County,1,7,1,0,1,10,33,0
71439,Female,Black,18 to 19,Stanislaus County,2,3,0,0,0,5,21,0
71440,Female,Black,18 to 19,Sutter County,1,0,0,0,0,1,0,0
71441,Female,Black,18 to 19,Tehama County,0,0,0,0,0,0,1,0
71442,Female,Black,18 to 19,Tulare County,0,2,0,0,0,2,1,0
71443,Female,Black,18 to 19,Tuolumne County,0,1,0,0,0,1,0,0
71444,Female,Black,18 to 19,Ventura County,1,4,1,0,1,7,19,0
71445,Female,Black,18 to 19,Yolo County,1,1,0,0,0,2,7,0
71446,Female,Black,18 to 19,Yuba County,0,0,0,0,0,0,0,0
71447,Female,Black,20 to 29,Alameda County,127,153,115,0,99,494,1223,0
71448,Female,Black,20 to 29,Amador County,0,0,0,0,2,2,2,0
71449,Female,Black,20 to 29,Butte County,2,3,3,0,3,11,45,0
71450,Female,Black,20 to 29,Calaveras County,0,0,0,0,0,0,1,0
71451,Female,Black,20 to 29,Colusa County,1,0,0,0,0,1,2,0
71452,Female,Black,20 to 29,Contra Costa County,65,145,38,0,39,287,328,0
71453,Female,Black,20 to 29,Del Norte County,0,0,0,0,0,0,0,0
71454,Female,Black,20 to 29,El Dorado County,2,1,0,0,2,5,7,0
71455,Female,Black,20 to 29,Fresno County,57,44,30,0,39,170,457,0
71456,Female,Black,20 to 29,Glenn County,0,0,0,0,0,0,3,0
71457,Female,Black,20 to 29,Humboldt County,1,0,0,0,0,1,10,0
71458,Female,Black,20 to 29,Imperial County,7,2,2,0,9,20,14,0
71459,Female,Black,20 to 29,Inyo County,0,0,0,0,0,0,1,0
71460,Female,Black,20 to 29,Kern County,69,84,22,1,27,203,442,0
71461,Female,Black,20 to 29,Kings County,3,1,1,0,1,6,35,0
71462,Female,Black,20 to 29,Lake County,3,1,0,0,0,4,3,0
71463,Female,Black,20 to 29,Lassen County,0,0,0,0,0,0,1,0
71464,Female,Black,20 to 29,Los Angeles County,698,968,411,3,351,2431,4815,0
71465,Female,Black,20 to 29,Madera County,1,1,0,0,0,2,10,0
71466,Female,Black,20 to 29,Marin County,7,13,0,0,6,26,31,0
71467,Female,Black,20 to 29,Mariposa County,0,0,0,0,0,0,1,0
71468,Female,Black,20 to 29,Mendocino County,1,0,1,0,3,5,10,0
71469,Female,Black,20 to 29,Merced County,21,18,8,0,4,51,74,0
71470,Female,Black,20 to 29,Monterey County,6,8,5,0,4,23,56,0
71471,Female,Black,20 to 29,Napa County,4,7,1,0,0,12,17,0
71472,Female,Black,20 to 29,Nevada County,0,0,0,0,0,0,0,0
71473,Female,Black,20 to 29,Orange County,30,45,19,1,11,106,442,0
71474,Female,Black,20 to 29,Placer County,2,16,1,0,7,26,9,0
71475,Female,Black,20 to 29,Riverside County,77,107,29,1,45,259,344,0
71476,Female,Black,20 to 29,Sacramento County,161,210,78,1,101,551,821,0
71477,Female,Black,20 to 29,San Benito County,0,1,1,0,0,2,3,0
71478,Female,Black,20 to 29,San Bernardino County,167,286,104,2,47,606,828,0
71479,Female,Black,20 to 29,San Diego County,183,127,64,0,61,435,982,0
71480,Female,Black,20 to 29,San Francisco County,70,88,243,0,82,483,401,0
71481,Female,Black,20 to 29,San Joaquin County,44,64,20,1,49,178,354,0
71482,Female,Black,20 to 29,San Luis Obispo County,1,3,0,0,1,5,13,0
71483,Female,Black,20 to 29,San Mateo County,11,53,10,0,4,78,100,0
71484,Female,Black,20 to 29,Santa Barbara County,5,5,3,0,3,16,37,0
71485,Female,Black,20 to 29,Santa Clara County,22,73,20,0,14,129,281,0
71486,Female,Black,20 to 29,Santa Cruz County,2,4,3,0,2,11,36,0
71487,Female,Black,20 to 29,Shasta County,0,4,2,0,2,8,20,0
71488,Female,Black,20 to 29,Sierra County,0,0,0,0,0,0,0,0
71489,Female,Black,20 to 29,Siskiyou County,0,1,0,0,0,1,3,0
71490,Female,Black,20 to 29,Solano County,36,41,18,0,24,119,244,0
71491,Female,Black,20 to 29,Sonoma County,2,10,8,0,7,27,65,0
71492,Female,Black,20 to 29,Stanislaus County,22,28,6,0,20,76,92,0
71493,Female,Black,20 to 29,Sutter County,4,2,0,0,0,6,17,0
71494,Female,Black,20 to 29,Tehama County,1,1,1,0,0,3,4,0
71495,Female,Black,20 to 29,Tulare County,6,9,4,0,7,26,33,0
71496,Female,Black,20 to 29,Tuolumne County,0,0,0,0,0,0,1,0
71497,Female,Black,20 to 29,Ventura County,11,22,2,1,9,45,72,0
71498,Female,Black,20 to 29,Yolo County,4,11,5,1,4,25,30,0
71499,Female,Black,20 to 29,Yuba County,4,9,3,0,3,19,13,0
71500,Female,Black,30 to 39,Alameda County,76,110,106,0,64,356,629,0
71501,Female,Black,30 to 39,Amador County,0,0,1,0,1,2,3,0
71502,Female,Black,30 to 39,Butte County,5,2,4,0,1,12,16,0
71503,Female,Black,30 to 39,Calaveras County,1,0,0,0,0,1,0,0
71504,Female,Black,30 to 39,Colusa County,0,0,0,0,1,1,0,0
71505,Female,Black,30 to 39,Contra Costa County,44,79,30,0,33,186,198,0
71506,Female,Black,30 to 39,El Dorado County,1,3,1,0,1,6,4,0
71507,Female,Black,30 to 39,Fresno County,25,22,21,1,25,94,206,0
71508,Female,Black,30 to 39,Glenn County,0,0,0,0,1,1,1,0
71509,Female,Black,30 to 39,Humboldt County,2,0,3,0,1,6,9,0
71510,Female,Black,30 to 39,Imperial County,1,3,3,0,2,9,13,0
71511,Female,Black,30 to 39,Kern County,39,26,15,0,10,90,217,0
71512,Female,Black,30 to 39,Kings County,3,2,1,0,2,8,23,0
71513,Female,Black,30 to 39,Lake County,0,2,0,0,0,2,4,0
71514,Female,Black,30 to 39,Lassen County,0,0,0,0,0,0,1,0
71515,Female,Black,30 to 39,Los Angeles County,359,436,367,4,219,1385,2231,0
71516,Female,Black,30 to 39,Madera County,3,0,4,0,0,7,5,0
71517,Female,Black,30 to 39,Marin County,4,5,3,0,1,13,25,0
