,GENDER,RACE,AGE_GROUP,COUNTY,VIOLENT,PROPERTY,F_DRUGOFF,F_SEXOFF,F_ALLOTHER,F_TOTAL,M_TOTAL,S_TOTAL
93481,Male,White,20 to 29,Monterey County,42,30,15,2,43,132,470,0
93482,Male,White,20 to 29,Napa County,31,11,6,0,51,99,266,0
93483,Male,White,20 to 29,Nevada County,26,30,9,3,41,109,383,0
93484,Male,White,20 to 29,Orange County,396,399,190,16,380,1381,6553,0
93485,Male,White,20 to 29,Placer County,93,85,39,5,168,390,942,0
93486,Male,White,20 to 29,Plumas County,9,8,3,0,12,32,109,0
93487,Male,White,20 to 29,Riverside County,302,291,92,8,241,934,2317,0
93488,Male,White,20 to 29,Sacramento County,321,312,103,11,367,1114,1983,0
93489,Male,White,20 to 29,San Benito County,5,5,1,1,6,18,93,0
93490,Male,White,20 to 29,San Bernardino County,411,482,115,21,289,1318,2766,0
93491,Male,White,20 to 29,San Diego County,569,374,150,5,472,1570,4801,0
93492,Male,White,20 to 29,San Francisco County,208,109,215,5,404,941,920,0
93493,Male,White,20 to 29,San Joaquin County,151,113,48,8,140,460,1005,0
93494,Male,White,20 to 29,San Luis Obispo County,78,48,16,5,61,208,1358,0
93495,Male,White,20 to 29,San Mateo County,39,34,13,2,40,128,706,0
93496,Male,White,20 to 29,Santa Barbara County,99,45,43,3,66,256,1089,0
93497,Male,White,20 to 29,Santa Clara County,141,130,52,5,106,434,1338,0
93498,Male,White,20 to 29,Santa Cruz County,84,66,24,0,82,256,913,0
93499,Male,White,20 to 29,Shasta County,93,98,21,5,239,456,1098,0
93500,Male,White,20 to 29,Sierra County,3,0,0,2,1,6,11,0
93501,Male,White,20 to 29,Siskiyou County,27,18,5,2,48,100,222,0
93502,Male,White,20 to 29,Solano County,88,77,41,4,81,291,826,0
93503,Male,White,20 to 29,Sonoma County,137,114,37,8,117,413,1267,0
93504,Male,White,20 to 29,Stanislaus County,161,132,83,7,217,600,1286,0
93505,Male,White,20 to 29,Sutter County,34,31,5,4,30,104,328,0
93506,Male,White,20 to 29,Tehama County,25,17,0,2,32,76,232,0
93507,Male,White,20 to 29,Trinity County,17,6,14,0,19,56,73,0
93508,Male,White,20 to 29,Tulare County,110,116,45,2,98,371,775,0
93509,Male,White,20 to 29,Tuolumne County,22,18,14,0,48,102,328,0
93510,Male,White,20 to 29,Ventura County,116,115,94,9,154,488,1905,0
93511,Male,White,20 to 29,Yolo County,49,44,6,2,55,156,385,0
93512,Male,White,20 to 29,Yuba County,41,25,20,2,37,125,256,0
93513,Male,White,30 to 39,Alameda County,160,136,69,7,123,495,1628,0
93514,Male,White,30 to 39,Alpine County,1,0,0,0,1,2,6,0
93515,Male,White,30 to 39,Amador County,11,8,6,1,20,46,111,0
93516,Male,White,30 to 39,Butte County,105,80,38,8,138,369,1219,0
93517,Male,White,30 to 39,Calaveras County,18,4,3,1,10,36,127,0
93518,Male,White,30 to 39,Colusa County,9,3,1,0,21,34,63,0
93519,Male,White,30 to 39,Contra Costa County,148,262,68,10,231,719,1414,0
93520,Male,White,30 to 39,Del Norte County,23,16,6,1,21,67,230,0
93521,Male,White,30 to 39,El Dorado County,104,44,20,2,97,267,603,0
93522,Male,White,30 to 39,Fresno County,187,134,30,14,129,494,1399,0
93523,Male,White,30 to 39,Glenn County,15,11,3,1,25,55,128,0
93524,Male,White,30 to 39,Humboldt County,93,51,18,7,150,319,934,0
93525,Male,White,30 to 39,Imperial County,17,11,5,0,18,51,136,0
93526,Male,White,30 to 39,Inyo County,5,4,0,0,11,20,44,0
93527,Male,White,30 to 39,Kern County,243,251,66,9,228,797,1906,0
93528,Male,White,30 to 39,Kings County,32,20,6,3,47,108,264,0
93529,Male,White,30 to 39,Lake County,60,24,28,4,69,185,472,0
93530,Male,White,30 to 39,Lassen County,20,6,6,1,23,56,88,0
93531,Male,White,30 to 39,Los Angeles County,881,766,280,16,717,2660,7687,0
93532,Male,White,30 to 39,Madera County,33,22,6,2,35,98,193,0
93533,Male,White,30 to 39,Marin County,45,34,8,1,21,109,481,0
93534,Male,White,30 to 39,Mariposa County,1,5,4,1,4,15,37,0
93535,Male,White,30 to 39,Mendocino County,41,34,18,1,45,139,449,0
93536,Male,White,30 to 39,Merced County,55,33,15,4,71,178,378,0
93537,Male,White,30 to 39,Modoc County,6,2,2,1,17,28,25,0
93538,Male,White,30 to 39,Mono County,8,0,0,0,0,8,28,0
93539,Male,White,30 to 39,Monterey County,49,60,12,1,32,154,467,0
93540,Male,White,30 to 39,Napa County,30,24,12,1,67,134,242,0
93541,Male,White,30 to 39,Nevada County,33,26,17,1,62,139,382,0
93542,Male,White,30 to 39,Orange County,400,395,183,20,367,1365,5793,0
93543,Male,White,30 to 39,Placer County,85,101,38,8,159,391,899,0
93544,Male,White,30 to 39,Plumas County,15,4,7,1,8,35,84,0
93545,Male,White,30 to 39,Riverside County,328,276,110,9,263,986,2323,0
93546,Male,White,30 to 39,Sacramento County,397,336,130,18,436,1317,2295,0
93547,Male,White,30 to 39,San Benito County,9,2,1,1,4,17,63,0
93548,Male,White,30 to 39,San Bernardino County,431,537,161,24,262,1415,2795,0
93549,Male,White,30 to 39,San Diego County,601,407,203,20,659,1890,5300,0
93550,Male,White,30 to 39,San Francisco County,240,146,109,10,472,977,860,0
93551,Male,White,30 to 39,San Joaquin County,166,123,39,3,218,549,1165,0
93552,Male,White,30 to 39,San Luis Obispo County,81,48,12,3,59,203,1080,0
93553,Male,White,30 to 39,San Mateo County,57,53,15,0,43,168,909,0
93554,Male,White,30 to 39,Santa Barbara County,83,51,53,3,72,262,914,0
93555,Male,White,30 to 39,Santa Clara County,185,113,48,13,130,489,1589,0
93556,Male,White,30 to 39,Santa Cruz County,89,87,20,6,100,302,992,0
93557,Male,White,30 to 39,Shasta County,90,96,39,6,275,506,1291,0
93558,Male,White,30 to 39,Sierra County,0,3,1,0,1,5,3,0
93559,Male,White,30 to 39,Siskiyou County,29,20,11,2,42,104,207,0
93560,Male,White,30 to 39,Solano County,83,85,52,5,112,337,828,0
93561,Male,White,30 to 39,Sonoma County,159,125,32,7,153,476,1689,0
93562,Male,White,30 to 39,Stanislaus County,223,163,131,11,224,752,1477,0
93563,Male,White,30 to 39,Sutter County,51,42,6,2,56,157,383,0
93564,Male,White,30 to 39,Tehama County,49,31,2,5,34,121,265,0
93565,Male,White,30 to 39,Trinity County,15,8,13,0,16,52,71,0
93566,Male,White,30 to 39,Tulare County,126,133,62,9,140,470,968,0
93567,Male,White,30 to 39,Tuolumne County,42,29,14,4,71,160,351,0
93568,Male,White,30 to 39,Ventura County,171,93,56,7,146,473,1945,0
93569,Male,White,30 to 39,Yolo County,62,48,9,1,56,176,457,0
93570,Male,White,30 to 39,Yuba County,62,25,21,1,41,150,286,0
93571,Male,White,40 to 69,Alameda County,189,160,97,21,179,646,2437,0
93572,Male,White,40 to 69,Alpine County,1,0,1,0,0,2,7,0
93573,Male,White,40 to 69,Amador County,24,9,5,0,38,76,166,0
93574,Male,White,40 to 69,Butte County,129,71,54,19,145,418,1837,0
93575,Male,White,40 to 69,Calaveras County,37,13,5,4,24,83,197,0
93576,Male,White,40 to 69,Colusa County,5,1,1,0,13,20,117,0
93577,Male,White,40 to 69,Contra Costa County,203,179,98,14,203,697,1853,0
93578,Male,White,40 to 69,Del Norte County,26,8,4,2,14,54,328,0
93579,Male,White,40 to 69,El Dorado County,112,40,17,11,96,276,723,0
93580,Male,White,40 to 69,Fresno County,201,116,43,30,161,551,2111,0
93581,Male,White,40 to 69,Glenn County,11,6,2,1,14,34,136,0
93582,Male,White,40 to 69,Humboldt County,95,33,33,16,126,303,1216,0
93583,Male,White,40 to 69,Imperial County,20,11,7,1,13,52,211,0
93584,Male,White,40 to 69,Inyo County,15,4,0,0,17,36,108,0
93585,Male,White,40 to 69,Kern County,242,220,96,11,240,809,2408,0
93586,Male,White,40 to 69,Kings County,27,10,3,6,36,82,296,0
93587,Male,White,40 to 69,Lake County,76,24,37,8,51,196,690,0
93588,Male,White,40 to 69,Lassen County,22,7,12,1,15,57,101,0
93589,Male,White,40 to 69,Los Angeles County,1263,778,463,76,885,3465,12879,0
93590,Male,White,40 to 69,Madera County,45,12,9,2,50,118,389,0
93591,Male,White,40 to 69,Marin County,82,33,14,5,34,168,1128,0
93592,Male,White,40 to 69,Mariposa County,7,5,3,0,3,18,110,0
93593,Male,White,40 to 69,Mendocino County,78,23,30,1,57,189,752,0
93594,Male,White,40 to 69,Merced County,68,39,14,9,64,194,662,0
93595,Male,White,40 to 69,Modoc County,14,4,1,3,10,32,74,0
93596,Male,White,40 to 69,Mono County,15,0,0,0,0,15,51,0
93597,Male,White,40 to 69,Monterey County,70,33,20,4,57,184,803,0
93598,Male,White,40 to 69,Napa County,51,20,13,3,72,159,440,0
93599,Male,White,40 to 69,Nevada County,43,19,14,4,35,115,586,0
93600,Male,White,40 to 69,Orange County,559,371,225,50,460,1665,9136,0
93601,Male,White,40 to 69,Placer County,149,75,37,9,130,400,1315,0
93602,Male,White,40 to 69,Plumas County,18,6,7,1,21,53,181,0
93603,Male,White,40 to 69,Riverside County,400,212,129,29,274,1044,2984,0
93604,Male,White,40 to 69,Sacramento County,452,311,142,44,399,1348,2921,0
93605,Male,White,40 to 69,San Benito County,10,5,3,1,6,25,86,0
93606,Male,White,40 to 69,San Bernardino County,576,402,235,59,339,1611,4052,0
93607,Male,White,40 to 69,San Diego County,875,362,301,50,803,2391,9703,0
93608,Male,White,40 to 69,San Francisco County,287,132,72,15,316,822,953,0
93609,Male,White,40 to 69,San Joaquin County,218,77,35,19,156,505,1346,0
93610,Male,White,40 to 69,San Luis Obispo County,112,45,18,9,57,241,1754,0
93611,Male,White,40 to 69,San Mateo County,116,63,21,4,66,270,1551,0
93612,Male,White,40 to 69,Santa Barbara County,124,58,52,2,72,308,2710,0
93613,Male,White,40 to 69,Santa Clara County,271,137,83,51,175,717,2568,0
93614,Male,White,40 to 69,Santa Cruz County,102,49,36,8,96,291,1696,0
93615,Male,White,40 to 69,Shasta County,93,65,33,9,159,359,1662,0
93616,Male,White,40 to 69,Sierra County,4,3,0,4,2,13,16,0
93617,Male,White,40 to 69,Siskiyou County,33,20,9,3,41,106,360,0
93618,Male,White,40 to 69,Solano County,110,64,56,11,82,323,1042,0
93619,Male,White,40 to 69,Sonoma County,239,86,50,26,123,524,2400,0
93620,Male,White,40 to 69,Stanislaus County,220,132,142,22,194,710,2039,0
93621,Male,White,40 to 69,Sutter County,38,31,5,6,47,127,461,0
93622,Male,White,40 to 69,Tehama County,45,25,5,7,29,111,372,0
93623,Male,White,40 to 69,Trinity County,18,5,14,2,14,53,93,0
93624,Male,White,40 to 69,Tulare County,150,82,72,5,132,441,1036,0
93625,Male,White,40 to 69,Tuolumne County,52,20,15,3,55,145,445,0
93626,Male,White,40 to 69,Ventura County,238,101,61,11,183,594,3084,0
93627,Male,White,40 to 69,Yolo County,51,24,17,4,61,157,636,0
93628,Male,White,40 to 69,Yuba County,51,19,34,2,41,147,273,0
93629,Male,White,70 and over,Alameda County,10,3,1,0,1,15,57,0
93630,Male,White,70 and over,Amador County,1,1,0,1,0,3,4,0
93631,Male,White,70 and over,Butte County,5,0,0,1,0,6,34,0
93632,Male,White,70 and over,Calaveras County,2,0,0,0,1,3,7,0
93633,Male,White,70 and over,Colusa County,0,0,0,0,0,0,6,0
93634,Male,White,70 and over,Contra Costa County,6,0,1,3,5,15,41,0
93635,Male,White,70 and over,Del Norte County,1,0,1,1,1,4,14,0
93636,Male,White,70 and over,El Dorado County,2,1,1,1,2,7,24,0
93637,Male,White,70 and over,Fresno County,10,1,2,0,3,16,37,0
93638,Male,White,70 and over,Glenn County,1,0,0,1,1,3,3,0
93639,Male,White,70 and over,Humboldt County,2,1,1,0,0,4,17,0
93640,Male,White,70 and over,Imperial County,1,0,1,0,1,3,12,0
93641,Male,White,70 and over,Inyo County,0,0,0,0,0,0,5,0
93642,Male,White,70 and over,Kern County,4,0,1,1,1,7,31,0
93643,Male,White,70 and over,Kings County,4,1,0,1,1,7,3,0
93644,Male,White,70 and over,Lake County,1,0,0,1,0,2,36,0
93645,Male,White,70 and over,Lassen County,1,0,0,1,0,2,4,0
93646,Male,White,70 and over,Los Angeles County,44,6,1,5,14,70,310,0
93647,Male,White,70 and over,Madera County,2,0,0,2,1,5,15,0
93648,Male,White,70 and over,Marin County,2,0,0,0,0,2,39,0
93649,Male,White,70 and over,Mariposa County,0,0,1,0,0,1,3,0
93650,Male,White,70 and over,Mendocino County,2,0,1,0,1,4,26,0
93651,Male,White,70 and over,Merced County,0,0,0,1,0,1,14,0
93652,Male,White,70 and over,Modoc County,2,0,0,1,0,3,8,0
93653,Male,White,70 and over,Mono County,1,0,0,0,0,1,1,0
93654,Male,White,70 and over,Monterey County,8,1,1,0,2,12,30,0
93655,Male,White,70 and over,Napa County,4,0,0,1,2,7,12,0
93656,Male,White,70 and over,Nevada County,1,1,0,0,2,4,16,0
93657,Male,White,70 and over,Orange County,16,2,1,2,4,25,166,0
93658,Male,White,70 and over,Placer County,1,1,0,1,1,4,24,0
93659,Male,White,70 and over,Plumas County,0,0,1,0,1,2,8,0
93660,Male,White,70 and over,Riverside County,15,0,1,3,7,26,81,0
93661,Male,White,70 and over,Sacramento County,13,0,2,2,5,22,36,0
93662,Male,White,70 and over,San Benito County,0,0,0,0,0,0,1,0
93663,Male,White,70 and over,San Bernardino County,14,5,4,3,3,29,48,0
93664,Male,White,70 and over,San Diego County,26,5,2,2,19,54,207,0
93665,Male,White,70 and over,San Francisco County,6,3,1,0,6,16,21,0
93666,Male,White,70 and over,San Joaquin County,4,0,0,0,6,10,32,0
93667,Male,White,70 and over,San Luis Obispo County,11,0,0,1,5,17,39,0
93668,Male,White,70 and over,San Mateo County,4,1,0,1,3,9,57,0
93669,Male,White,70 and over,Santa Barbara County,8,2,0,1,0,11,124,0
93670,Male,White,70 and over,Santa Clara County,5,1,1,1,2,10,62,0
93671,Male,White,70 and over,Santa Cruz County,3,0,0,0,4,7,32,0
93672,Male,White,70 and over,Shasta County,1,2,1,0,2,6,34,0
93673,Male,White,70 and over,Siskiyou County,2,0,0,0,2,4,12,0
93674,Male,White,70 and over,Solano County,1,0,0,1,1,3,21,0
93675,Male,White,70 and over,Sonoma County,6,0,0,5,0,11,83,0
93676,Male,White,70 and over,Stanislaus County,2,1,0,2,1,6,20,0
93677,Male,White,70 and over,Sutter County,0,0,0,1,1,2,3,0
93678,Male,White,70 and over,Tehama County,2,0,0,0,1,3,22,0
93679,Male,White,70 and over,Trinity County,0,0,0,0,0,0,3,0
93680,Male,White,70 and over,Tulare County,4,0,1,2,2,9,20,0
93681,Male,White,70 and over,Tuolumne County,1,0,1,1,0,3,14,0
93682,Male,White,70 and over,Ventura County,15,3,0,0,5,23,74,0
93683,Male,White,70 and over,Yolo County,2,1,0,0,0,3,13,0
93684,Male,White,70 and over,Yuba County,1,0,1,0,1,3,6,0
93685,Female,Black,Under 18,Alameda County,50,37,0,1,5,93,126,21
93686,Female,Black,Under 18,Butte County,2,1,0,0,0,3,11,0
93687,Female,Black,Under 18,Contra Costa County,9,12,0,0,5,26,95,0
93688,Female,Black,Under 18,El Dorado County,1,0,0,0,0,1,6,0
93689,Female,Black,Under 18,Fresno County,10,7,0,0,1,18,104,2
93690,Female,Black,Under 18,Imperial County,0,0,0,0,0,0,1,0
93691,Female,Black,Under 18,Kern County,22,6,0,0,9,37,43,0
93692,Female,Black,Under 18,Kings County,4,0,0,0,0,4,13,5
93693,Female,Black,Under 18,Lake County,0,0,0,0,0,0,1,0
93694,Female,Black,Under 18,Lassen County,0,0,0,0,0,0,2,0
93695,Female,Black,Under 18,Los Angeles County,158,71,0,3,30,262,353,9
93696,Female,Black,Under 18,Madera County,1,1,0,0,0,2,9,1
93697,Female,Black,Under 18,Marin County,5,0,0,0,0,5,3,5
93698,Female,Black,Under 18,Mendocino County,2,0,0,0,0,2,8,0
93699,Female,Black,Under 18,Merced County,5,3,0,0,0,8,15,24
93700,Female,Black,Under 18,Modoc County,0,0,0,0,1,1,0,0
93701,Female,Black,Under 18,Monterey County,1,0,0,0,0,1,11,2
93702,Female,Black,Under 18,Napa County,1,0,0,0,0,1,2,0
93703,Female,Black,Under 18,Nevada County,1,0,0,0,3,4,5,1
93704,Female,Black,Under 18,Orange County,5,5,0,0,0,10,24,20
93705,Female,Black,Under 18,Placer County,3,0,0,0,4,7,7,0
93706,Female,Black,Under 18,Plumas County,0,0,0,0,0,0,1,0
93707,Female,Black,Under 18,Riverside County,10,2,0,0,5,17,42,7
93708,Female,Black,Under 18,Sacramento County,41,13,0,0,15,69,95,11
93709,Female,Black,Under 18,San Bernardino County,46,46,0,3,20,115,118,129
93710,Female,Black,Under 18,San Diego County,36,2,1,0,13,52,86,18
93711,Female,Black,Under 18,San Francisco County,10,7,0,0,56,73,62,0
93712,Female,Black,Under 18,San Joaquin County,15,6,0,0,4,25,97,1
93713,Female,Black,Under 18,San Luis Obispo County,0,0,0,0,0,0,1,0
93714,Female,Black,Under 18,San Mateo County,6,11,0,0,6,23,10,1
93715,Female,Black,Under 18,Santa Barbara County,1,2,0,0,0,3,17,2
93716,Female,Black,Under 18,Santa Clara County,9,6,2,1,5,23,38,1
93717,Female,Black,Under 18,Santa Cruz County,0,1,0,0,0,1,6,0
93718,Female,Black,Under 18,Shasta County,0,0,0,0,1,1,3,5
93719,Female,Black,Under 18,Siskiyou County,0,0,1,0,0,1,0,0
93720,Female,Black,Under 18,Solano County,9,4,0,0,3,16,78,1
93721,Female,Black,Under 18,Sonoma County,1,0,0,0,0,1,10,0
93722,Female,Black,Under 18,Stanislaus County,8,5,0,0,2,15,22,1
93723,Female,Black,Under 18,Sutter County,1,1,0,0,0,2,5,0
93724,Female,Black,Under 18,Tehama County,0,0,0,0,0,0,2,0
93725,Female,Black,Under 18,Tulare County,1,0,0,0,0,1,7,2
93726,Female,Black,Under 18,Ventura County,11,5,0,0,4,20,33,47
93727,Female,Black,Under 18,Yolo County,1,1,0,0,0,2,5,0
93728,Female,Black,Under 18,Yuba County,0,1,0,0,0,1,4,0
93729,Female,Black,18 to 19,Alameda County,27,26,1,0,8,62,129,0
93730,Female,Black,18 to 19,Butte County,1,0,0,0,1,2,8,0
93731,Female,Black,18 to 19,Colusa County,0,0,0,0,0,0,1,0
93732,Female,Black,18 to 19,Contra Costa County,11,26,1,1,6,45,54,0
93733,Female,Black,18 to 19,El Dorado County,0,0,0,0,0,0,1,0
93734,Female,Black,18 to 19,Fresno County,3,11,0,0,1,15,46,0
93735,Female,Black,18 to 19,Humboldt County,0,0,0,0,0,0,1,0
93736,Female,Black,18 to 19,Kern County,14,5,0,0,3,22,35,0
93737,Female,Black,18 to 19,Kings County,0,2,0,0,0,2,8,0
93738,Female,Black,18 to 19,Lake County,1,0,0,0,0,1,1,0
93739,Female,Black,18 to 19,Lassen County,0,0,0,0,0,0,0,0
93740,Female,Black,18 to 19,Los Angeles County,132,77,6,1,43,259,516,0
93741,Female,Black,18 to 19,Madera County,0,0,0,0,0,0,2,0
93742,Female,Black,18 to 19,Marin County,1,3,0,0,0,4,2,0
93743,Female,Black,18 to 19,Merced County,0,1,0,0,0,1,4,0
93744,Female,Black,18 to 19,Monterey County,1,0,0,0,0,1,13,0
93745,Female,Black,18 to 19,Napa County,0,5,0,0,3,8,5,0
93746,Female,Black,18 to 19,Nevada County,1,0,0,0,0,1,3,0
93747,Female,Black,18 to 19,Orange County,6,5,0,0,5,16,53,0
93748,Female,Black,18 to 19,Placer County,3,1,0,0,2,6,9,0
93749,Female,Black,18 to 19,Riverside County,18,7,0,0,3,28,38,0
93750,Female,Black,18 to 19,Sacramento County,28,13,1,0,8,50,51,0
93751,Female,Black,18 to 19,San Bernardino County,28,26,1,1,8,64,115,0
93752,Female,Black,18 to 19,San Diego County,17,11,0,0,5,33,67,0
93753,Female,Black,18 to 19,San Francisco County,12,15,0,0,5,32,18,0
93754,Female,Black,18 to 19,San Joaquin County,14,3,0,0,2,19,28,0
93755,Female,Black,18 to 19,San Luis Obispo County,0,0,0,0,0,0,3,0
93756,Female,Black,18 to 19,San Mateo County,2,3,0,0,5,10,15,0
93757,Female,Black,18 to 19,Santa Barbara County,2,3,0,0,1,6,13,0
93758,Female,Black,18 to 19,Santa Clara County,10,11,0,2,4,27,68,0
93759,Female,Black,18 to 19,Santa Cruz County,1,1,0,0,1,3,0,0
93760,Female,Black,18 to 19,Shasta County,0,0,0,0,0,0,3,0
93761,Female,Black,18 to 19,Solano County,6,3,1,0,3,13,36,0
93762,Female,Black,18 to 19,Sonoma County,5,1,1,0,0,7,11,0
93763,Female,Black,18 to 19,Stanislaus County,5,1,0,0,2,8,21,0
93764,Female,Black,18 to 19,Sutter County,0,0,0,0,0,0,2,0
93765,Female,Black,18 to 19,Tulare County,1,0,0,0,1,2,6,0
93766,Female,Black,18 to 19,Ventura County,0,1,0,0,0,1,8,0
93767,Female,Black,18 to 19,Yolo County,2,2,0,0,3,7,6,0
93768,Female,Black,20 to 29,Alameda County,161,135,10,0,75,381,1015,0
93769,Female,Black,20 to 29,Amador County,0,0,0,0,0,0,1,0
93770,Female,Black,20 to 29,Butte County,14,3,1,0,2,20,40,0
93771,Female,Black,20 to 29,Calaveras County,0,0,0,0,0,0,2,0
93772,Female,Black,20 to 29,Colusa County,0,0,0,0,5,5,4,0
93773,Female,Black,20 to 29,Contra Costa County,102,130,4,3,47,286,406,0
93774,Female,Black,20 to 29,Del Norte County,0,0,1,0,0,1,9,0
93775,Female,Black,20 to 29,El Dorado County,1,0,1,0,0,2,8,0
93776,Female,Black,20 to 29,Fresno County,78,27,1,0,25,131,390,0
93777,Female,Black,20 to 29,Glenn County,0,0,0,0,0,0,1,0
93778,Female,Black,20 to 29,Humboldt County,5,3,0,0,3,11,25,0
93779,Female,Black,20 to 29,Imperial County,1,1,0,0,0,2,7,0
93780,Female,Black,20 to 29,Inyo County,1,0,0,0,0,1,1,0
93781,Female,Black,20 to 29,Kern County,67,20,2,1,33,123,309,0
93782,Female,Black,20 to 29,Kings County,8,2,0,0,8,18,41,0
93783,Female,Black,20 to 29,Lake County,1,1,0,0,0,2,18,0
93784,Female,Black,20 to 29,Lassen County,0,0,0,0,0,0,1,0
93785,Female,Black,20 to 29,Los Angeles County,788,456,50,3,288,1585,3621,0
93786,Female,Black,20 to 29,Madera County,4,1,0,0,1,6,23,0
93787,Female,Black,20 to 29,Marin County,13,7,0,0,4,24,52,0
93788,Female,Black,20 to 29,Mariposa County,0,0,0,0,0,0,1,0
93789,Female,Black,20 to 29,Mendocino County,2,2,1,0,0,5,8,0
93790,Female,Black,20 to 29,Merced County,11,5,0,0,4,20,46,0
93791,Female,Black,20 to 29,Monterey County,8,6,0,0,4,18,63,0
93792,Female,Black,20 to 29,Napa County,4,7,0,0,20,31,65,0
93793,Female,Black,20 to 29,Nevada County,2,2,0,0,0,4,21,0
93794,Female,Black,20 to 29,Orange County,45,53,1,2,17,118,415,0
93795,Female,Black,20 to 29,Placer County,7,12,1,0,19,39,57,0
93796,Female,Black,20 to 29,Plumas County,2,0,0,0,0,2,2,0
93797,Female,Black,20 to 29,Riverside County,79,37,8,3,22,149,339,0
93798,Female,Black,20 to 29,Sacramento County,189,105,10,1,85,390,616,0
93799,Female,Black,20 to 29,San Bernardino County,225,168,19,2,79,493,976,0
93800,Female,Black,20 to 29,San Diego County,168,62,8,0,63,301,729,0
93801,Female,Black,20 to 29,San Francisco County,60,39,7,0,58,164,231,0
93802,Female,Black,20 to 29,San Joaquin County,82,23,1,0,33,139,223,0
93803,Female,Black,20 to 29,San Luis Obispo County,1,2,0,0,0,3,14,0
93804,Female,Black,20 to 29,San Mateo County,17,26,3,0,29,75,149,0
93805,Female,Black,20 to 29,Santa Barbara County,10,2,0,0,3,15,54,0
93806,Female,Black,20 to 29,Santa Clara County,46,58,8,0,15,127,474,0
93807,Female,Black,20 to 29,Santa Cruz County,4,5,0,0,2,11,16,0
93808,Female,Black,20 to 29,Shasta County,2,0,0,0,1,3,21,0
93809,Female,Black,20 to 29,Siskiyou County,1,0,1,0,0,2,0,0
93810,Female,Black,20 to 29,Solano County,57,36,4,2,24,123,319,0
93811,Female,Black,20 to 29,Sonoma County,6,6,2,0,1,15,54,0
93812,Female,Black,20 to 29,Stanislaus County,21,10,1,0,13,45,64,0
93813,Female,Black,20 to 29,Sutter County,3,3,0,0,0,6,18,0
93814,Female,Black,20 to 29,Tehama County,2,0,0,0,0,2,7,0
93815,Female,Black,20 to 29,Trinity County,0,0,0,0,1,1,0,0
93816,Female,Black,20 to 29,Tulare County,5,7,2,0,3,17,58,0
93817,Female,Black,20 to 29,Tuolumne County,0,1,0,0,0,1,4,0
93818,Female,Black,20 to 29,Ventura County,15,28,4,0,10,57,87,0
93819,Female,Black,20 to 29,Yolo County,15,4,0,0,7,26,34,0
93820,Female,Black,20 to 29,Yuba County,9,1,0,0,5,15,23,0
93821,Female,Black,30 to 39,Alameda County,109,90,14,0,55,268,612,0
93822,Female,Black,30 to 39,Amador County,0,0,0,0,4,4,0,0
93823,Female,Black,30 to 39,Butte County,1,1,0,0,5,7,17,0
93824,Female,Black,30 to 39,Calaveras County,0,1,0,0,1,2,0,0
93825,Female,Black,30 to 39,Colusa County,0,0,0,0,2,2,1,0
93826,Female,Black,30 to 39,Contra Costa County,59,82,6,0,36,183,300,0
93827,Female,Black,30 to 39,El Dorado County,2,2,0,0,0,4,7,0
93828,Female,Black,30 to 39,Fresno County,24,17,1,1,18,61,250,0
93829,Female,Black,30 to 39,Glenn County,0,0,0,0,0,0,2,0
93830,Female,Black,30 to 39,Humboldt County,0,1,0,0,2,3,26,0
93831,Female,Black,30 to 39,Imperial County,1,4,0,1,1,7,11,0
93832,Female,Black,30 to 39,Inyo County,0,0,0,0,0,0,0,0
93833,Female,Black,30 to 39,Kern County,42,19,4,0,21,86,211,0
93834,Female,Black,30 to 39,Kings County,1,7,2,0,8,18,47,0
93835,Female,Black,30 to 39,Lake County,0,2,0,0,1,3,10,0
93836,Female,Black,30 to 39,Lassen County,0,0,0,0,0,0,2,0
93837,Female,Black,30 to 39,Los Angeles County,470,253,48,0,190,961,2086,0
93838,Female,Black,30 to 39,Madera County,5,1,1,0,1,8,15,0
93839,Female,Black,30 to 39,Marin County,2,5,0,0,0,7,32,0
93840,Female,Black,30 to 39,Mendocino County,0,0,0,0,0,0,1,0
93841,Female,Black,30 to 39,Merced County,10,5,0,0,1,16,41,0
93842,Female,Black,30 to 39,Modoc County,0,0,0,0,0,0,1,0
93843,Female,Black,30 to 39,Mono County,0,0,0,0,1,1,0,0
93844,Female,Black,30 to 39,Monterey County,1,7,1,0,3,12,47,0
93845,Female,Black,30 to 39,Napa County,1,7,0,0,8,16,38,0
93846,Female,Black,30 to 39,Nevada County,1,0,0,0,0,1,5,0
93847,Female,Black,30 to 39,Orange County,26,33,2,1,12,74,232,0
93848,Female,Black,30 to 39,Placer County,6,8,1,0,8,23,28,0
93849,Female,Black,30 to 39,Plumas County,0,0,0,0,1,1,3,0
93850,Female,Black,30 to 39,Riverside County,61,20,2,1,25,109,270,0
93851,Female,Black,30 to 39,Sacramento County,117,82,7,1,45,252,443,0
93852,Female,Black,30 to 39,San Benito County,0,0,0,0,0,0,1,0
93853,Female,Black,30 to 39,San Bernardino County,145,119,11,1,58,334,609,0
93854,Female,Black,30 to 39,San Diego County,93,35,11,2,57,198,531,0
93855,Female,Black,30 to 39,San Francisco County,55,37,6,0,57,155,146,0
93856,Female,Black,30 to 39,San Joaquin County,42,27,2,0,20,91,179,0
93857,Female,Black,30 to 39,San Luis Obispo County,3,3,0,0,0,6,15,0
